video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favoriteCount,commentCount,duration,definition,caption,publishDayName,durationSecs,tagsCount,likeRatio,commentRatio,titleLength
3Vmr23ffFHY,Man City,KDB & Doku goals and Maintenance Team BTS! | Matchday Pass | Man City 3-0 Forest | Access All Areas,"It was full steam ahead at the Etihad Stadium as Man City hosted Nottingham Forest and we followed our Maintenance team on this episode of Matchday Pass. Floodlights, Turnstiles and even the roof! 

SUBSCRIBE! http://www.youtube.com/subscription_center?add_user=mancity
http://www.mancity.com
http://www.facebook.com/mancity
http://www.twitter.com/mancity
http://www.instagram.com/mancity
https://www.tiktok.com/@mancity

About the Official Man City YouTube Channel:

Here you will find all the latest videos from Manchester City, including, all Premier League, Champions League, FA Cup and League Cup goals, highlights, behind-the-scenes footage, training and much more.

Get closer to the likes of Jack Grealish, Bunny Shaw, Kevin De Bruyne, Lauren Hemp, Erling Haaland, Joško Gvardiol, Phil Foden, Vivianne Miedema and the rest of Pep Guardiola & Gareth Taylor's teams!","['man city', 'manchester city', 'mcfc', 'man city highlights', 'man city goals', 'city', 'city vs', 'man city vs', 'man city v', 'matchday pass', 'tunnel cam', 'forest', 'roof walk', 'KDB', 'doku']",2024-12-05T19:00:02Z,20650,982,0,40,PT13M49S,hd,false,Thursday,829.0,15,0.0475544794188862,0.001937046004842615,99
5b5vMNnvLjc,Man City,'GREALISH GIVES PEP SOMETHING TO PONDER IN THE CENTRAL ROLE!' 🤔 | Weaver reaction on Grealish,"City legend Nicky Weaver reacts on MatchDay Live to Jack Grealish's exceptional performance in the centre of midfield.
SUBSCRIBE! http://www.youtube.com/subscription_center?add_user=mancity

http://www.mancity.com
http://www.facebook.com/mancity
http://www.twitter.com/mancity
http://www.instagram.com/mancity
https://www.tiktok.com/@mancity

About the Official Man City YouTube Channel:

Here you will find all the latest videos from Manchester City, including, all Premier League, Champions League, FA Cup and League Cup goals, highlights, behind-the-scenes footage, training and much more.

Get closer to the likes of Jack Grealish, Bunny Shaw, Kevin De Bruyne, Lauren Hemp, Erling Haaland, Joško Gvardiol, Phil Foden, Vivianne Miedema and the rest of Pep Guardiola & Gareth Taylor's teams!","['man city', 'manchester city', 'mcfc', 'man city highlights', 'man city goals', 'city', 'city vs', 'man city vs', 'man city v']",2024-12-05T16:30:00Z,42063,2982,0,48,PT36S,hd,false,Thursday,36.0,9,0.0708936595107339,0.0011411454247200628,93
kokTCu00ZOQ,Man City,"HIGHLIGHTS | Man City 3-0 Nottingham Forest | Bernardo, De Bruyne & Doku Goals","Kevin De Bruyne impressed on his return to the starting line-up with a goal and assist as City got back to winning ways with a resounding 3-0 victory over Nottingham Forest.
Forest will have headed to the Etihad smelling blood after the Blues had gone seven games without a win - but it was Pep Guardiola’s men who showed a killer instinct.

First half goals from Bernardo Silva and captain KDB alongside a brilliant individual effort from Jeremy Doku after the break sent City fans home very happy.

SUBSCRIBE! http://www.youtube.com/subscription_center?add_user=mancity

http://www.mancity.com
http://www.facebook.com/mancity
http://www.twitter.com/mancity
http://www.instagram.com/mancity
https://www.tiktok.com/@mancity

About the Official Man City YouTube Channel:

Here you will find all the latest videos from Manchester City, including, all Premier League, Champions League, FA Cup and League Cup goals, highlights, behind-the-scenes footage, training and much more.

Get closer to the likes of Jack Grealish, Bunny Shaw, Kevin De Bruyne, Lauren Hemp, Erling Haaland, Joško Gvardiol, Phil Foden, Vivianne Miedema and the rest of Pep Guardiola & Gareth Taylor's teams!","['man city', 'manchester city', 'mcfc', 'man city highlights', 'man city goals', 'city', 'city vs', 'man city vs', 'man city v', 'kevin de bruyne', 'de bruyne', 'bernardo', 'bernardo silva', 'jeremy doku', 'doku', 'goals', 'guardiola', 'notts', 'nottingham', 'nottingham forest', 'forest', 'premier league', 'pl', 'league', 'fixture', 'etihad', 'etihad stadium', 'pep', 'pep guardiola', '3-0']",2024-12-05T00:00:33Z,2210330,40206,0,1517,PT2M17S,hd,false,Thursday,137.0,30,0.018190044020576113,0.000686322856767994,78
GU_SlflNcJ8,Man City,DE BRUYNE STARS AS CITY BACK TO WINNING WAYS! | City 3-0 Forest | Matchday LIVE,"Reaction as Man City beat Nottingham Forest 3-0 at the Etihad through goals from Bernardo Silva, Kevin de Bruyne & Jeremy Doku!
Featuring exclusive insights from Man City Women’s manager Gareth Taylor and former City goalkeeper Nicky Weaver, we’ll dive into the tactics, key players, and what to expect from tonight's big game.

Stay tuned for team news, expert analysis, and all the buzz from the Etihad! Don’t miss out—get involved in the live chat and share your predictions. 💬🔵

We will also keep a close eye on other Premier League games including Newcastle v Liverpool and Arsenal v Man Utd

#MCINFO #ManCity #PremierLeague #FootballLive #NEWLIV #ARSMUN


SUBSCRIBE! http://www.youtube.com/subscription_center?add_user=mancity

http://www.mancity.com
http://www.facebook.com/mancity
http://www.twitter.com/mancity
http://www.instagram.com/mancity
https://www.tiktok.com/@mancity","['man city', 'manchester city', 'mcfc', 'man city highlights', 'man city goals', 'city', 'city vs', 'man city vs', 'man city v', 'video', 'live', ""men's team"", 'four in a row', 'haaland', 'pep guardiola', 'erling haaland', 'kevin de bruyne', 'press conference', 'pep', 'city v', 'guardiola', 'etihad', 'press', 'conference', 'premier league', 'rodri', 'match preview', 'etihad stadium', '2024/25', 'MCI', 'Liverpool', 'LFC', 'Liverpool v Man City', 'LFCMCI']",2024-12-04T21:56:40Z,32925,1116,0,52,PT29M16S,hd,false,Wednesday,1756.0,34,0.033895216400911164,0.0015793470007593015,79
2lCfng-oeJI,Man City,Half-time reaction as City lead Forest 2-0 at half-time! | Matchday LIVE,"Reaction at half-time as City lead Nottingham Forest 2-0 through goals from Bernardo Silva and a returning Kevin de Bruyne!
Featuring exclusive insights from Man City Women’s manager Gareth Taylor and former City goalkeeper Nicky Weaver, we’ll dive into the tactics, key players, and what to expect from tonight's big game.

Stay tuned for team news, expert analysis, and all the buzz from the Etihad! Don’t miss out—get involved in the live chat and share your predictions. 💬🔵

We will also keep a close eye on other Premier League games including Newcastle v Liverpool and Arsenal v Man Utd

#MCINFO #ManCity #PremierLeague #FootballLive #NEWLIV #ARSMUN


SUBSCRIBE! http://www.youtube.com/subscription_center?add_user=mancity

http://www.mancity.com
http://www.facebook.com/mancity
http://www.twitter.com/mancity
http://www.instagram.com/mancity
https://www.tiktok.com/@mancity","['man city', 'manchester city', 'mcfc', 'man city highlights', 'man city goals', 'city', 'city vs', 'man city vs', 'man city v', 'video', 'live', ""men's team"", 'four in a row', 'haaland', 'pep guardiola', 'erling haaland', 'kevin de bruyne', 'press conference', 'pep', 'city v', 'guardiola', 'etihad', 'press', 'conference', 'premier league', 'rodri', 'match preview', 'etihad stadium', '2024/25', 'MCI', 'Liverpool', 'LFC', 'Liverpool v Man City', 'LFCMCI']",2024-12-04T20:35:00Z,23530,677,0,24,PT15M46S,hd,false,Wednesday,946.0,34,0.028771780705482364,0.001019974500637484,72
0JmeiFXURss,Man City,Manchester City vs Nottingham Forest | Matchday LIVE with Gareth Taylor & Nicky Weaver!,"Join us LIVE as we gear up for Manchester City's Premier League clash against Nottingham Forest! 🎥⚽

Featuring exclusive insights from Man City Women’s manager Gareth Taylor and former City goalkeeper Nicky Weaver, we’ll dive into the tactics, key players, and what to expect from tonight's big game.

Stay tuned for team news, expert analysis, and all the buzz from the Etihad! Don’t miss out—get involved in the live chat and share your predictions. 💬🔵

We will also keep a close eye on other Premier League games including Newcastle v Liverpool and Arsenal v Man Utd

#MCINFO #ManCity #PremierLeague #FootballLive #NEWLIV #ARSMUN


SUBSCRIBE! http://www.youtube.com/subscription_center?add_user=mancity

http://www.mancity.com
http://www.facebook.com/mancity
http://www.twitter.com/mancity
http://www.instagram.com/mancity
https://www.tiktok.com/@mancity","['man city', 'manchester city', 'mcfc', 'man city highlights', 'man city goals', 'city', 'city vs', 'man city vs', 'man city v', 'video', 'live', ""men's team"", 'four in a row', 'haaland', 'pep guardiola', 'erling haaland', 'kevin de bruyne', 'press conference', 'pep', 'city v', 'guardiola', 'etihad', 'press', 'conference', 'premier league', 'rodri', 'match preview', 'etihad stadium', '2024/25', 'MCI', 'Liverpool', 'LFC', 'Liverpool v Man City', 'LFCMCI']",2024-12-04T19:30:43Z,60920,1170,0,25,PT47M26S,hd,false,Wednesday,2846.0,34,0.019205515430072227,0.00041037426132632963,87
9lS6MvTtrd8,Man City,Guardiola focus on upcoming games rather than past | Press Conference | Man City vs. Notts Forest,"Watch Pep Guardiola's press conference ahead of Manchester City vs. Nottingham Forest in the Premier League.

SUBSCRIBE! http://www.youtube.com/subscription_center?add_user=mancity

http://www.mancity.com
http://www.facebook.com/mancity
http://www.twitter.com/mancity
http://www.instagram.com/mancity
https://www.tiktok.com/@mancity","['man city', 'manchester city', 'mcfc', 'man city highlights', 'man city goals', 'city', 'city vs', 'man city vs', 'man city v', 'video', 'live', ""men's team"", 'four in a row', 'haaland', 'pep guardiola', 'erling haaland', 'kevin de bruyne', 'press conference', 'pep', 'city v', 'guardiola', 'etihad', 'press', 'conference', 'premier league', 'rodri', 'match preview', 'etihad stadium', '2024/25', 'MCI', 'nottingham forrest', 'premier', 'league', 'goals', 'win']",2024-12-03T12:43:59Z,40280,1552,0,169,PT6M,hd,false,Tuesday,360.0,35,0.03853028798411122,0.004195630585898709,97
3xdWFajHgaw,Man City,EXTENDED HIGHLIGHTS | Liverpool 2-0 Man City | Defeat at Anfield,"Liverpool scored a goal in each half as City's winless run was extended at Anfield.

The Blues fell behind on 12 minutes to a Cody Gapko goal and withstood further pressure from the home side, but dug in and went into break trailing by just the one goal.

A much more cohesive second-display saw City grow into the game, but the failure to create any clearcut opportunities was eventually punished by a Mo Salah penalty on 78 minutes.

SUBSCRIBE! http://www.youtube.com/subscription_center?add_user=mancity

http://www.mancity.com
http://www.facebook.com/mancity
http://www.twitter.com/mancity
http://www.instagram.com/mancity
https://www.tiktok.com/@mancity

About the Official Man City YouTube Channel:

Here you will find all the latest videos from Manchester City, including, all Premier League, Champions League, FA Cup and League Cup goals, highlights, behind-the-scenes footage, training and much more.

Get closer to the likes of Jack Grealish, Bunny Shaw, Kevin De Bruyne, Lauren Hemp, Erling Haaland, Joško Gvardiol, Phil Foden, Vivianne Miedema and the rest of Pep Guardiola & Gareth Taylor's teams!","['man city', 'manchester city', 'mcfc', 'man city highlights', 'man city goals', 'city', 'city vs', 'man city vs', 'man city v', 'Liverpool', 'LFC', 'Arne Slot', 'title race', 'Man City defeat', 'Man City form', 'Liverpool 2-0 Man City', 'Liverpool highlights', 'liverpool man city', 'liverpool Man City highlights', 'liverpool goals', 'Mo Salah']",2024-12-03T00:00:04Z,376850,4614,0,441,PT8M14S,hd,false,Tuesday,494.0,21,0.012243598248640042,0.0011702268807217725,64
zNoldpql-Wk,Man City,"Man City's November Goals of the Month | Gvardiol, Park and Haaland!","Let's look back on Manchester City's goals from November. There were some great moments from the likes of Josko Gvardiol, Erling Haaland and Jess Park. Which was your favourite?

SUBSCRIBE! http://www.youtube.com/subscription_center?add_user=mancity

http://www.mancity.com
http://www.facebook.com/mancity
http://www.twitter.com/mancity
http://www.instagram.com/mancity
https://www.tiktok.com/@mancity

About the Official Man City YouTube Channel:

Here you will find all the latest videos from Manchester City, including, all Premier League, Champions League, FA Cup and League Cup goals, highlights, behind-the-scenes footage, training and much more.

Get closer to the likes of Jack Grealish, Bunny Shaw, Kevin De Bruyne, Lauren Hemp, Erling Haaland, Joško Gvardiol, Phil Foden, Vivianne Miedema and the rest of Pep Guardiola & Gareth Taylor's teams!","['man city', 'manchester city', 'mcfc', 'man city highlights', 'man city goals', 'city', 'city vs', 'man city vs', 'man city v', 'GOTM', 'goalofthemonth', 'november', 'haaland', 'haland', 'wsl', 'premierleague', 'woso', 'prem', 'football']",2024-12-02T18:00:43Z,14990,527,0,55,PT3M3S,hd,false,Monday,183.0,19,0.035156771180787194,0.003669112741827885,68
4iFB73K2W7U,Man City,HIGHLIGHTS | LIVERPOOL 2-0 MAN CITY | Salah & Gakpo Goals | Premier League,"Liverpool scored a goal in each half as City's winless run was extended at Anfield.

The Blues fell behind on 12 minutes to a Cody Gapko goal and withstood further pressure from the home side, but dug in and went into break trailing by just the one goal.

A much more cohesive second-display saw City grow into the game, but the failure to create any clearcut opportunities was eventually punished by a Mo Salah penalty on 78 minutes.

SUBSCRIBE! http://www.youtube.com/subscription_center?add_user=mancity

http://www.mancity.com
http://www.facebook.com/mancity
http://www.twitter.com/mancity
http://www.instagram.com/mancity
https://www.tiktok.com/@mancity

About the Official Man City YouTube Channel:

Here you will find all the latest videos from Manchester City, including, all Premier League, Champions League, FA Cup and League Cup goals, highlights, behind-the-scenes footage, training and much more.

Get closer to the likes of Jack Grealish, Bunny Shaw, Kevin De Bruyne, Lauren Hemp, Erling Haaland, Joško Gvardiol, Phil Foden, Vivianne Miedema and the rest of Pep Guardiola & Gareth Taylor's teams!","['man city', 'manchester city', 'mcfc', 'man city highlights', 'man city goals', 'city', 'city vs', 'man city vs', 'man city v', 'Liverpool', 'Liverpool v City', 'LIVMCI', 'LIVvMCI', 'Salah', 'Mo Salah', 'Gakpo', 'Cody Gakpo']",2024-12-01T22:00:05Z,1386141,17520,0,1783,PT2M16S,hd,false,Sunday,136.0,17,0.012639406813592557,0.0012863049285750873,74
XCKXkiuxqYs,Man City,Liverpool 2-0 Man City | Full-time at Anfield |  MATCHDAY LIVE,"Salah's penalty in the second half, followed Gakpo's first half goal to give Liverpool a 2-0 win.  Look back at a difficult afternoon for City at Anfield.  We're Live from Anfield, the Manchester Studio and a screening event in Toronto from the clubs trophy tour.  

@ThisIsFg is pitch side at Anfield with former City player Michael Brown.
Cel Spellman is in Manchester with Joleon Lescott and David James.
Natalie Pike, is live from Toronto 🇨🇦 with Shaun Wright-Phillips and Nedum Onuoha

Ask a question to the guests in the Live chat. 



SUBSCRIBE! http://www.youtube.com/subscription_center?add_user=mancity

http://www.mancity.com
http://www.facebook.com/mancity
http://www.twitter.com/mancity
http://www.instagram.com/mancity
https://www.tiktok.com/@mancity","['man city', 'manchester city', 'mcfc', 'man city highlights', 'man city goals', 'city', 'city vs', 'man city vs', 'man city v', 'video', 'live', ""men's team"", 'four in a row', 'haaland', 'pep guardiola', 'erling haaland', 'kevin de bruyne', 'press conference', 'pep', 'city v', 'guardiola', 'etihad', 'press', 'conference', 'premier league', 'rodri', 'match preview', 'etihad stadium', '2024/25', 'MCI', 'Liverpool', 'LFC', 'Liverpool v Man City', 'LFCMCI']",2024-12-01T18:20:57Z,74220,992,0,159,PT22M42S,hd,false,Sunday,1362.0,34,0.01336566963082727,0.0021422797089733227,62
jkqAJ-W-jEo,Man City,Half-Time at Anfield | Liverpool 1-0 Man City | MATCHDAY LIVE,"Look back at the opening 45 mins at Anfield.  We're Live from Anfield, the Manchester Studio and a screening event in Toronto from the clubs trophy tour.  

@ThisIsFg is pitch side at Anfield with former City player Michael Brown.
Cel Spellman is in Manchester with Joleon Lescott and David James.
Natalie Pike, is live from Toronto 🇨🇦 with Shaun Wright-Phillips and Nedum Onuoha

Ask a question to the guests in the Live chat. 

Watch Pep Guardiola's press conference ahead of the trip to Liverpool.

SUBSCRIBE! http://www.youtube.com/subscription_center?add_user=mancity

http://www.mancity.com
http://www.facebook.com/mancity
http://www.twitter.com/mancity
http://www.instagram.com/mancity
https://www.tiktok.com/@mancity","['man city', 'manchester city', 'mcfc', 'man city highlights', 'man city goals', 'city', 'city vs', 'man city vs', 'man city v', 'video', 'live', ""men's team"", 'four in a row', 'haaland', 'pep guardiola', 'erling haaland', 'kevin de bruyne', 'press conference', 'pep', 'city v', 'guardiola', 'etihad', 'press', 'conference', 'premier league', 'rodri', 'match preview', 'etihad stadium', '2024/25', 'MCI', 'Liverpool', 'LFC', 'Liverpool v Man City', 'LFCMCI']",2024-12-01T17:05:29Z,39149,760,0,53,PT15M16S,hd,false,Sunday,916.0,34,0.019413011826611152,0.0013538021405399882,61
wfDm8hJXcUk,Man City,THE CHAMPIONS GO TO ANFIELD | MATCHDAY LIVE | Liverpool vs Man City,"City travel to league leaders Liverpool.  We're Live from Anfield, the Manchester Studio and a screening event in Toronto from the clubs trophy tour.  

@ThisIsFg is pitch side at Anfield with former City player Michael Brown.
Cel Spellman is in Manchester with Joleon Lescott and David James.
Natalie Pike, is live from Toronto 🇨🇦 with Shaun Wright-Phillips and Nedum Onuoha

Ask a question to the guests in the Live chat. 

Watch Pep Guardiola's press conference ahead of the trip to Liverpool.

SUBSCRIBE! http://www.youtube.com/subscription_center?add_user=mancity

http://www.mancity.com
http://www.facebook.com/mancity
http://www.twitter.com/mancity
http://www.instagram.com/mancity
https://www.tiktok.com/@mancity","['man city', 'manchester city', 'mcfc', 'man city highlights', 'man city goals', 'city', 'city vs', 'man city vs', 'man city v', 'video', 'live', ""men's team"", 'four in a row', 'haaland', 'pep guardiola', 'erling haaland', 'kevin de bruyne', 'press conference', 'pep', 'city v', 'guardiola', 'etihad', 'press', 'conference', 'premier league', 'rodri', 'match preview', 'etihad stadium', '2024/25', 'MCI', 'Liverpool', 'LFC', 'Liverpool v Man City', 'LFCMCI']",2024-12-01T16:05:43Z,165828,1784,0,56,PT1H17M1S,hd,false,Sunday,4621.0,34,0.010758134934992884,0.0003376993028921533,67
muZQl9yAxfE,Man City,HIGHLIGHTS | Divine strike! Goal immediately from kick-off! | Man City U18 7-1 Newcastle U18,"City’s Under-18s picked up a seventh successive league win after a fantastic 7-1 triumph over Newcastle on Saturday afternoon.


SUBSCRIBE! http://www.youtube.com/subscription_center?add_user=mancity

http://www.mancity.com
http://www.facebook.com/mancity
http://www.twitter.com/mancity
http://www.instagram.com/mancity
https://www.tiktok.com/@mancity

About the Official Man City YouTube Channel:

Here you will find all the latest videos from Manchester City, including, all Premier League, Champions League, FA Cup and League Cup goals, highlights, behind-the-scenes footage, training and much more.

Get closer to the likes of Jack Grealish, Bunny Shaw, Kevin De Bruyne, Lauren Hemp, Erling Haaland, Joško Gvardiol, Phil Foden, Vivianne Miedema and the rest of Pep Guardiola & Gareth Taylor's teams!","['man city', 'manchester city', 'mcfc', 'man city highlights', 'man city goals', 'city', 'city vs', 'man city vs', 'man city v', 'manchester city football club', 'manchester city fc', 'cfa', 'etihad stadium', 'etihad campus', '24/25', 'video', 'u18s premier league', 'live game', 'live match', 'city football academy', 'Newcastle', 'Newcastle United', 'City v Newcastle', 'Man City v Newcastle United', 'Manchester City v Newcastle', 'manchester city v Newcastle united']",2024-11-30T16:00:46Z,125418,2251,0,144,PT9M5S,hd,false,Saturday,545.0,26,0.01794798194836467,0.0011481605511170646,92
YYV0ZNjFqgU,Man City,MAN CITY vs LIVERPOOL at Anfield! | Rivalry Renewed,"City travel to Anfield on Sunday as the top two teams in the Premier League meet. 

It will be a new look contest, as the familiar Guardiola vs Klopp rivalry is replaced with the new challenge of Arne Slot's Liverpool.

Get hyped for the big match.

SUBSCRIBE! http://www.youtube.com/subscription_center?add_user=mancity

http://www.mancity.com
http://www.facebook.com/mancity
http://www.twitter.com/mancity
http://www.instagram.com/mancity
https://www.tiktok.com/@mancity

About the Official Man City YouTube Channel:

Here you will find all the latest videos from Manchester City, including, all Premier League, Champions League, FA Cup and League Cup goals, highlights, behind-the-scenes footage, training and much more.

Get closer to the likes of Jack Grealish, Bunny Shaw, Kevin De Bruyne, Lauren Hemp, Erling Haaland, Joško Gvardiol, Phil Foden, Vivianne Miedema and the rest of Pep Guardiola & Gareth Taylor's teams!","['man city', 'manchester city', 'mcfc', 'man city highlights', 'man city goals', 'city', 'city vs', 'man city vs', 'man city v', 'liverpool', 'premier league', 'title race', 'anfield', 'haaland', 'guardiola', 'pep', 'klopp', 'arne slot', 'rivals', 'rivalry', 'promo', 'hype']",2024-11-29T18:00:31Z,54869,1909,0,320,PT1M6S,hd,true,Friday,66.0,22,0.034791959029688894,0.00583207275510762,51
bOHjH0k-kI4,Man City,PEP GUARDIOLA PRESS CONFERENCE | Liverpool A,"Watch Pep Guardiola's press conference ahead of the trip to Liverpool.

SUBSCRIBE! http://www.youtube.com/subscription_center?add_user=mancity

http://www.mancity.com
http://www.facebook.com/mancity
http://www.twitter.com/mancity
http://www.instagram.com/mancity
https://www.tiktok.com/@mancity","['man city', 'manchester city', 'mcfc', 'man city highlights', 'man city goals', 'city', 'city vs', 'man city vs', 'man city v', 'video', 'live', ""men's team"", 'four in a row', 'haaland', 'pep guardiola', 'erling haaland', 'kevin de bruyne', 'press conference', 'pep', 'city v', 'guardiola', 'etihad', 'press', 'conference', 'premier league', 'rodri', 'match preview', 'etihad stadium', '2024/25', 'Feyenoord', 'MCI', 'UCL', 'Champions League', 'MCIFEY', 'MCIvFEY', 'Man City v Feyenoord', 'City v Feyenoord']",2024-11-29T12:50:41Z,52275,2112,0,303,PT13M55S,hd,false,Friday,835.0,37,0.04040172166427547,0.0057962697274031565,44
AkY1znEnn-g,Man City,👨‍🍳 Gvardiol v Ortega Cook-Off feat. FaithsFresh | Happy Thanksgiving! #shorts,"Josko Gvardiol and Stefan Ortega go head-to-head in a Thanksgiving cook-off judged by Faith of @FaithsFresh, a US-based chef-turned-content-creator specializing in gluten-free, vegan recipes. To celebrate the holiday, the City duo created Faith’s fall sandwich and pumpkin spiced lattes at the CFA.
 
Ingredients
 
Faith’s Fall Sandwich
 
Sourdough
Smoked gouda (vegan)
Avocado
Sliced turkey
Honey crisp apple
Arugula 
Olive oil & balsamic (for arugula)
 
Pumpkin Spiced Latte
 
2 cups milk (dairy or non-dairy)
2 tablespoons pumpkin puree
1 tablespoon sugar (or sweetener of choice)
1 teaspoon vanilla extract
½ teaspoon pumpkin pie spice (plus extra for garnish)
¼ cup strong coffee or 1 shot of espresso
Whipped cream (optional, for topping)

SUBSCRIBE! http://www.youtube.com/subscription_center?add_user=mancity

http://www.mancity.com
http://www.facebook.com/mancity
http://www.twitter.com/mancity
http://www.instagram.com/mancity
https://www.tiktok.com/@mancity

About the Official Man City YouTube Channel:

Here you will find all the latest videos from Manchester City, including, all Premier League, Champions League, FA Cup and League Cup goals, highlights, behind-the-scenes footage, training and much more.

Get closer to the likes of Jack Grealish, Bunny Shaw, Kevin De Bruyne, Lauren Hemp, Erling Haaland, Joško Gvardiol, Phil Foden, Vivianne Miedema and the rest of Pep Guardiola & Gareth Taylor's teams!","['man city', 'manchester city', 'mcfc', 'man city highlights', 'man city goals', 'city', 'city vs', 'man city vs', 'man city v', 'gvardiol', 'josko', 'stefan', 'ortega', 'moreno', 'thanksgiving', 'usa', 'us', 'united states', 'america', 'faith', 'cooking', 'christmas']",2024-11-28T17:00:09Z,25982,1745,0,96,PT1M30S,hd,false,Thursday,90.0,22,0.06716188130244015,0.003694865676237395,78
x5RaGMk68-8,Man City,"HIGHLIGHTS | Man City 3-3 Feyenoord | Haaland (2), Gundogan, Hadj-Moussa, Gimenez, Hancko Goals","City manager Pep Guardiola said the manner of a dramatic 3-3 Champions League draw at home to Feyenoord was ‘a difficult one to swallow’.

Manchester City lost a three-goal advantage as we were held to a 3-3 draw by Feyenoord in the Champions League.

Erling Haaland struck twice, his first making him the fastest player to 50 goal involvements in Champions League history when he scored from the penalty spot just before the break in just his 44th appearance in the competition.

They came either side of Ilkay Gundogan’s volley for his first goal back at the Etihad Stadium since returning in the summer.

But the Dutch side scored three times in the final 15 minutes through Anis Hadj Moussa, Santiago Gimenez and David Hancko to grab a point.

SUBSCRIBE! http://www.youtube.com/subscription_center?add_user=mancity

http://www.mancity.com
http://www.facebook.com/mancity
http://www.twitter.com/mancity
http://www.instagram.com/mancity
https://www.tiktok.com/@mancity

About the Official Man City YouTube Channel:

Here you will find all the latest videos from Manchester City, including, all Premier League, Champions League, FA Cup and League Cup goals, highlights, behind-the-scenes footage, training and much more.

Get closer to the likes of Jack Grealish, Bunny Shaw, Kevin De Bruyne, Lauren Hemp, Erling Haaland, Joško Gvardiol, Phil Foden, Vivianne Miedema and the rest of Pep Guardiola & Gareth Taylor's teams!","['man city', 'manchester city', 'mcfc', 'man city highlights', 'man city goals', 'city', 'city vs', 'man city vs', 'man city v', 'manchester city fc', 'manchester city football club', 'etihad stadium', 'city football academy', 'etihad campus', 'cfa', 'live', 'pep guardiola', 'erling haaland', 'kevin de bruyne', 'jack grealish', 'city v', 'Feyenoord', 'Man City v Feyenoord', 'Manchester City v Feyenoord', 'champions league', 'etihad', 'Uefa']",2024-11-27T11:47:28Z,2637257,36289,0,3203,PT2M22S,hd,false,Wednesday,142.0,27,0.013760130317219748,0.001214519479899001,95
8Ek5tLBN7PE,Man City,CITY V FEYENOORD | CHAMPIONS LEAGUE | MATCHDAY LIVE | FULL-TIME REACTION,"Matchday Live brings you all of the talking points of City's clash with Feyenoord in the Champions League with Cel Spellman, Paul Dickov, Steve Howey and Big Steve.

SUBSCRIBE! http://www.youtube.com/subscription_center?add_user=mancity

http://www.mancity.com
http://www.facebook.com/mancity
http://www.twitter.com/mancity
http://www.instagram.com/mancity
https://www.tiktok.com/@mancity","['man city', 'manchester city', 'mcfc', 'man city highlights', 'man city goals', 'city', 'city vs', 'man city vs', 'man city v', 'video', 'live', ""men's team"", 'four in a row', 'haaland', 'pep guardiola', 'erling haaland', 'kevin de bruyne', 'press conference', 'pep', 'city v', 'guardiola', 'etihad', 'press', 'conference', 'premier league', 'rodri', 'match preview', 'etihad stadium', '2024/25', 'Feyenoord', 'MCI', 'UCL', 'Champions League', 'MCIFEY', 'MCIvFEY', 'Man City v Feyenoord', 'City v Feyenoord']",2024-11-26T22:25:35Z,72579,815,0,117,PT27M56S,hd,false,Tuesday,1676.0,37,0.011229143416139654,0.0016120365394948952,72
6u1jYOjgV2I,Man City,WATCH NOW! CITY V FEYENOORD | CHAMPIONS LEAGUE | MATCHDAY LIVE,"Don’t miss out on tonight’s UEFA Champions League clash with Feyenoord. Matchday Live brings you all of the talking points with Cel Spellman, Paul Dickov, Steve Howey and Big Steve.

We take on the Eredivisie side at 20:00 (UK) at the Etihad and we have the ideal matchday companion for you this evening with Matchday Live.

SUBSCRIBE! http://www.youtube.com/subscription_center?add_user=mancity

http://www.mancity.com
http://www.facebook.com/mancity
http://www.twitter.com/mancity
http://www.instagram.com/mancity
https://www.tiktok.com/@mancity","['man city', 'manchester city', 'mcfc', 'man city highlights', 'man city goals', 'city', 'city vs', 'man city vs', 'man city v', 'video', 'live', ""men's team"", 'four in a row', 'haaland', 'pep guardiola', 'erling haaland', 'kevin de bruyne', 'press conference', 'pep', 'city v', 'guardiola', 'etihad', 'press', 'conference', 'premier league', 'rodri', 'match preview', 'etihad stadium', '2024/25', 'Feyenoord', 'MCI', 'UCL', 'Champions League', 'MCIFEY', 'MCIvFEY', 'Man City v Feyenoord', 'City v Feyenoord']",2024-11-26T19:59:46Z,106458,1520,0,94,PT1H12M4S,hd,false,Tuesday,4324.0,37,0.014277931202915704,0.0008829773243908396,62
